travelCode,User_ID,Flight_price,Flight_duration,Flight_Distance,Departure_date,Hotel_stay,Check-in_x,Hotel_TotalPrice,Check-in_y,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,total_rent_price,Car_rented,review_car,review_hotel,review_flights,car_rating,overall_rating
830,8,535.95,0.46,176.33,136,4,175,971.52,194,3347,3335,4,5,,,3,,0,35,33,32,0,5.0
834,8,959.29,1.11,425.98,124,2,191,495.24,194,3347,3335,4,5,,,3,,0,35,17,32,0,4.0
836,8,657.87,1.26,486.52,0,1,0,139.1,194,3347,3335,4,5,,,3,,0,35,16,32,0,5.0
838,8,488.73,0.58,222.67,98,1,8,242.88,194,3347,3335,4,5,,,3,,0,35,28,35,0,2.5
840,8,1214.82,1.11,425.98,189,1,16,208.04,16,2599,22,2,4,2.0,158.0,1,2520.0,1,8,9,11,2,2.0
852,8,1499.93,2.1,808.85,146,1,64,313.02,194,3347,3335,4,5,,,3,,0,35,12,41,0,2.0
857,8,440.69,0.48,183.37,179,2,84,331.98,194,3347,3335,4,5,,,3,,0,35,25,5,0,2.0
861,8,1190.94,1.55,597.61,161,2,100,331.98,194,3347,3335,4,5,,,3,,0,35,40,29,0,3.5
862,8,1612.39,2.3,885.57,42,1,104,165.99,194,3347,3335,4,5,,,3,,0,35,11,27,0,2.0
864,8,709.25,0.63,242.21,103,2,112,495.24,107,3286,108,1,0,3.0,306.0,0,7404.0,3,8,35,31,2,2.0
865,8,750.92,1.69,650.1,148,3,115,181.17,194,3347,3335,4,5,,,3,,0,35,11,19,0,2.0
869,8,439.38,0.63,242.21,129,4,127,990.48,194,3347,3335,4,5,,,3,,0,35,25,32,0,3.5
871,8,488.73,0.58,222.67,54,4,133,971.52,194,3347,3335,4,5,,,3,,0,35,42,27,0,2.0
892,8,1189.32,1.66,637.56,177,2,15,626.04,194,3347,3335,4,5,,,3,,0,35,43,22,0,2.0
894,8,721.93,0.63,242.21,12,3,23,742.86,194,3347,3335,4,5,,,3,,0,35,2,36,0,3.5
900,8,1313.76,1.43,550.69,159,2,47,485.76,194,3347,3335,4,5,,,3,,0,35,25,37,0,2.0
904,8,835.21,1.44,555.74,137,4,63,1251.32,194,3347,3335,4,5,,,3,,0,35,4,36,0,3.5
907,8,835.21,1.44,555.74,82,3,75,938.49,194,3347,3335,4,5,,,3,,0,35,36,23,0,2.0
911,8,535.95,0.46,176.33,39,4,91,971.52,194,3347,3335,4,5,,,3,,0,35,38,22,0,2.5
913,8,1499.93,2.1,808.85,153,1,99,313.02,194,3347,3335,4,5,,,3,,0,35,16,15,0,3.5
914,8,598.61,0.46,176.33,41,3,103,728.64,194,3347,3335,4,5,,,3,,0,35,36,10,0,2.0
917,8,380.32,0.46,176.33,139,3,114,728.64,109,433,44,0,3,2.0,296.0,0,2694.0,2,11,2,10,2,2.0
919,8,1038.95,1.39,535.4,48,4,120,241.56,194,3347,3335,4,5,,,3,,0,35,24,21,0,2.5
920,8,1107.52,1.43,550.69,51,4,123,971.52,194,3347,3335,4,5,,,3,,0,35,21,22,0,2.0
922,8,875.41,1.44,555.74,167,4,129,1251.32,194,3347,3335,4,5,,,3,,0,35,13,29,0,3.5
923,8,884.94,1.66,637.56,53,4,132,1252.08,194,3347,3335,4,5,,,3,,0,35,24,8,0,4.0
925,8,1387.89,1.69,650.1,104,1,138,60.39,194,3347,3335,4,5,,,3,,0,35,27,14,0,2.0
928,8,1096.58,0.72,277.7,61,1,149,60.39,194,3347,3335,4,5,,,3,,0,35,19,11,0,2.0
932,8,1470.41,2.05,788.55,65,2,165,526.82,194,3347,3335,4,5,,,3,,0,35,36,4,0,2.0
935,8,427.25,0.46,176.33,163,3,177,728.64,194,3347,3335,4,5,,,3,,0,35,5,29,0,4.0
938,8,446.73,1.02,392.76,105,3,189,417.3,184,3080,1140,1,4,1.0,349.0,2,7977.0,3,11,12,16,2,2.0
942,8,563.71,1.39,535.4,79,1,6,60.39,194,3347,3335,4,5,,,3,,0,35,25,3,0,3.5
944,8,1124.11,1.44,555.74,171,3,14,938.49,194,3347,3335,4,5,,,3,,0,35,17,34,0,4.0
945,8,1107.52,1.43,550.69,7,1,18,242.88,194,3347,3335,4,5,,,3,,0,35,34,19,0,2.0
948,8,301.51,0.58,222.67,151,4,30,971.52,194,3347,3335,4,5,,,3,,0,35,32,38,0,2.5
950,8,446.73,1.02,392.76,18,4,38,556.4,194,3347,3335,4,5,,,3,,0,35,4,10,0,2.0
957,8,932.22,1.44,555.74,178,4,66,832.16,194,3347,3335,4,5,,,3,,0,35,1,29,0,3.5
958,8,1433.35,1.43,550.69,28,2,70,485.76,194,3347,3335,4,5,,,3,,0,35,21,14,0,1.5
962,8,1124.11,1.44,555.74,34,2,86,625.66,194,3347,3335,4,5,,,3,,0,35,41,13,0,2.0
966,8,932.22,1.44,555.74,192,2,102,416.08,194,3347,3335,4,5,,,3,,0,35,44,38,0,2.0
967,8,1611.14,2.3,885.57,44,3,106,497.97,194,3347,3335,4,5,,,3,,0,35,9,3,0,3.5
969,8,1069.12,1.39,535.4,134,2,113,120.78,194,3347,3335,4,5,,,3,,0,35,43,8,0,3.0
970,8,980.83,1.26,486.52,180,1,116,139.1,194,3347,3335,4,5,,,3,,0,35,34,30,0,2.5
972,8,835.21,1.44,555.74,50,3,122,938.49,194,3347,3335,4,5,,,3,,0,35,16,15,0,3.5
974,8,1222.24,1.66,637.56,162,1,128,313.02,123,2521,2906,3,3,5.0,473.0,2,5417.0,3,9,19,4,2,2.0
977,8,559.13,0.63,242.21,95,4,137,1251.32,194,3347,3335,4,5,,,3,,0,35,41,12,0,2.0
984,8,1181.19,1.44,555.74,64,4,164,832.16,194,3347,3335,4,5,,,3,,0,35,35,4,0,2.0
987,8,663.23,1.44,555.74,156,1,176,208.04,194,3347,3335,4,5,,,3,,0,35,30,16,0,2.0
988,8,1665.24,1.76,676.56,71,4,180,1053.64,175,2345,746,1,4,5.0,266.0,1,6896.0,3,6,28,22,2,2.333333333333333
997,9,992.17,0.67,257.81,168,4,143,556.4,194,3347,3335,4,5,,,3,,0,35,39,24,0,2.0
998,9,549.96,0.46,176.33,59,2,147,485.76,142,3298,1390,1,3,2.0,83.0,2,2786.0,2,30,35,4,2,2.0
999,9,1174.97,2.1,808.85,63,3,151,939.06,194,3347,3335,4,5,,,3,,0,35,18,3,0,5.0
1006,9,1124.11,1.44,555.74,182,2,179,625.66,174,958,99,1,4,3.0,128.0,0,3853.0,2,1,2,7,1,1.666666666666667
1007,9,1166.1,1.44,555.74,74,2,183,416.08,194,3347,3335,4,5,,,3,,0,35,7,13,0,2.0
1012,9,1119.47,1.44,555.74,4,4,4,1251.32,194,3347,3335,4,5,,,3,,0,35,19,20,0,3.5
1014,9,615.59,1.39,535.4,143,3,12,181.17,194,3347,3335,4,5,,,3,,0,35,30,17,0,1.5
1016,9,1288.79,2.16,830.86,9,4,20,1053.64,194,3347,3335,4,5,,,3,,0,35,43,33,0,2.0
1018,9,1389.37,1.69,650.1,126,2,28,120.78,194,3347,3335,4,5,,,3,,0,35,8,5,0,2.0
1025,9,1665.24,1.76,676.56,26,4,56,1053.64,194,3347,3335,4,5,,,3,,0,35,13,17,0,1.5
1034,9,889.07,1.66,637.56,40,2,92,626.04,194,3347,3335,4,5,,,3,,0,35,26,9,0,3.5
1035,9,750.92,1.69,650.1,116,4,96,241.56,194,3347,3335,4,5,,,3,,0,35,35,38,0,2.0
1038,9,548.62,1.11,425.98,46,1,108,247.62,194,3347,3335,4,5,,,3,,0,35,7,23,0,2.0
1041,9,1166.1,1.44,555.74,193,4,118,832.16,194,3347,3335,4,5,,,3,,0,35,19,7,0,2.0
1048,9,1434.38,1.76,676.53,109,3,139,939.06,134,1006,2554,1,0,3.0,334.0,0,7976.0,3,27,35,26,3,2.333333333333333
1051,9,670.13,1.26,486.52,62,4,150,556.4,194,3347,3335,4,5,,,3,,0,35,44,24,0,2.0
1052,9,548.62,1.11,425.98,96,4,154,990.48,194,3347,3335,4,5,,,3,,0,35,37,20,0,3.5
1053,9,657.87,1.26,486.52,141,2,158,278.2,194,3347,3335,4,5,,,3,,0,35,4,22,0,2.5
1055,9,861.68,2.05,788.55,66,3,166,790.23,161,3188,1501,2,1,4.0,382.0,1,5367.0,1,19,39,29,2,3.0
1065,9,1190.94,1.55,597.61,86,3,7,497.97,194,3347,3335,4,5,,,3,,0,35,27,36,0,3.5
1067,9,842.11,2.05,788.55,177,3,15,790.23,194,3347,3335,4,5,,,3,,0,35,5,32,0,4.0
1077,9,832.77,1.39,535.4,25,1,55,60.39,194,3347,3335,4,5,,,3,,0,35,17,39,0,2.5
1078,9,1724.49,1.76,676.56,92,3,59,790.23,194,3347,3335,4,5,,,3,,0,35,21,34,0,3.0
1084,9,539.39,0.48,183.37,174,1,83,165.99,194,3347,3335,4,5,,,3,,0,35,9,42,0,2.0
1090,9,344.26,0.48,183.37,45,3,107,497.97,194,3347,3335,4,5,,,3,,0,35,15,37,0,2.0
1091,9,832.77,1.39,535.4,94,2,111,120.78,194,3347,3335,4,5,,,3,,0,35,35,20,0,3.5
1093,9,1069.12,1.39,535.4,185,4,117,241.56,194,3347,3335,4,5,,,3,,0,35,24,4,0,2.5
1095,9,1346.6,1.76,676.56,51,1,123,263.41,194,3347,3335,4,5,,,3,,0,35,12,25,0,2.0
1096,9,1021.53,1.69,650.1,122,3,126,181.17,194,3347,3335,4,5,,,3,,0,35,16,16,0,3.5
1101,9,898.04,1.11,425.98,149,3,141,742.86,194,3347,3335,4,5,,,3,,0,35,42,5,0,2.0
1103,9,1119.47,1.44,555.74,61,4,149,1251.32,194,3347,3335,4,5,,,3,,0,35,22,26,0,2.0
1106,9,583.6,0.72,277.7,181,3,161,181.17,194,3347,3335,4,5,,,3,,0,35,5,30,0,3.0
1113,10,488.73,0.58,222.67,59,1,147,242.88,194,3347,3335,4,5,,,3,,0,35,5,22,0,3.0
1119,10,1288.79,2.16,830.86,91,3,171,790.23,194,3347,3335,4,5,,,3,,0,35,13,6,0,2.0
1125,10,721.93,0.63,242.21,170,4,195,990.48,194,3347,3335,4,5,,,3,,0,35,38,25,0,2.0
1133,10,697.22,0.63,242.21,126,4,28,990.48,194,3347,3335,4,5,,,3,,0,35,32,25,0,2.5
1136,10,1289.05,2.16,830.86,20,2,40,526.82,194,3347,3335,4,5,,,3,,0,35,9,21,0,2.0
1139,10,615.59,1.39,535.4,22,1,52,60.39,194,3347,3335,4,5,,,3,,0,35,12,9,0,2.0
1144,10,1096.58,0.72,277.7,30,3,72,181.17,194,3347,3335,4,5,,,3,,0,35,36,10,0,2.0
1150,10,1249.83,2.05,788.55,116,1,96,263.41,194,3347,3335,4,5,,,3,,0,35,7,9,0,2.0
1151,10,1183.57,1.55,597.61,161,4,100,663.96,97,1304,1281,0,0,1.0,87.0,1,994.0,2,27,22,26,3,2.333333333333333
1157,10,573.61,0.63,242.21,49,3,121,742.86,116,3211,1944,2,2,2.0,438.0,2,5855.0,3,4,16,39,2,3.0
1160,10,1249.83,2.05,788.55,175,3,130,790.23,194,3347,3335,4,5,,,3,,0,35,38,34,0,3.5
1162,10,380.32,0.46,176.33,57,1,136,242.88,194,3347,3335,4,5,,,3,,0,35,21,21,0,1.5
1164,10,563.71,1.39,535.4,154,4,142,241.56,194,3347,3335,4,5,,,3,,0,35,15,13,0,2.0
1166,10,1174.97,2.1,808.85,62,4,150,1252.08,194,3347,3335,4,5,,,3,,0,35,22,4,0,2.0
1167,10,712.64,1.55,597.61,96,2,154,331.98,194,3347,3335,4,5,,,3,,0,35,7,17,0,1.5
1173,10,1074.75,1.76,676.53,169,4,178,1252.08,173,3208,501,1,4,1.0,115.0,1,3276.0,1,33,17,39,2,2.333333333333333
1174,10,755.62,1.11,425.98,73,1,182,247.62,194,3347,3335,4,5,,,3,,0,35,8,23,0,2.0
1177,11,832.77,1.39,535.4,59,2,147,120.78,194,3347,3335,4,5,,,3,,0,35,18,38,0,3.5
1180,11,1074.75,1.76,676.53,155,2,159,626.04,154,568,2393,3,3,2.0,86.0,2,1346.0,1,22,14,18,2,2.0
1183,11,439.38,0.63,242.21,91,4,171,990.48,194,3347,3335,4,5,,,3,,0,35,19,36,0,3.5
1184,11,1242.65,2.05,788.55,136,4,175,1053.64,194,3347,3335,4,5,,,3,,0,35,5,13,0,2.5
1188,11,657.87,1.26,486.52,124,1,191,139.1,194,3347,3335,4,5,,,3,,0,35,42,38,0,2.0
1190,11,670.13,1.26,486.52,0,1,0,139.1,194,3347,3335,4,5,,,3,,0,35,40,13,0,2.0
1192,11,1249.83,2.05,788.55,98,2,8,526.82,194,3347,3335,4,5,,,3,,0,35,34,15,0,2.0
1193,11,910.7,2.3,885.57,143,4,12,663.96,194,3347,3335,4,5,,,3,,0,35,3,29,0,4.0
1198,11,1515.79,2.1,808.85,172,3,32,939.06,194,3347,3335,4,5,,,3,,0,35,39,1,0,3.5
1201,11,1576.97,1.66,637.56,120,2,44,626.04,194,3347,3335,4,5,,,3,,0,35,26,28,0,3.5
1202,11,1387.89,1.69,650.1,165,2,48,120.78,194,3347,3335,4,5,,,3,,0,35,30,39,0,2.0
1204,11,439.38,0.63,242.21,26,1,56,247.62,194,3347,3335,4,5,,,3,,0,35,37,5,0,2.0
1209,11,698.1,0.67,257.81,88,2,76,278.2,194,3347,3335,4,5,,,3,,0,35,3,29,0,4.0
1213,11,638.63,0.63,242.21,40,1,92,247.62,89,3205,309,3,1,5.0,116.0,0,1823.0,2,28,28,16,2,2.0
1220,11,539.39,0.48,183.37,193,4,118,663.96,194,3347,3335,4,5,,,3,,0,35,16,8,0,5.0
1222,11,884.94,1.66,637.56,84,2,124,626.04,194,3347,3335,4,5,,,3,,0,35,0,37,0,2.0
1226,11,1067.3,1.43,550.69,57,3,136,728.64,194,3347,3335,4,5,,,3,,0,35,26,42,0,3.5
1227,11,930.12,1.55,597.61,109,2,139,331.98,194,3347,3335,4,5,,,3,,0,35,1,4,0,2.0
1238,11,1313.76,1.43,550.69,73,4,182,971.52,194,3347,3335,4,5,,,3,,0,35,27,28,0,2.0
1250,11,488.73,0.58,222.67,158,1,31,242.88,194,3347,3335,4,5,,,3,,0,35,7,40,0,2.5
1252,11,721.2,1.11,425.98,19,2,39,416.08,194,3347,3335,4,5,,,3,,0,35,11,1,0,3.5
1255,11,954.78,1.26,486.52,21,1,51,139.1,50,2991,2685,3,3,3.0,187.0,1,2412.0,1,19,11,31,2,2.0
1257,11,1433.35,1.43,550.69,92,3,59,728.64,194,3347,3335,4,5,,,3,,0,35,9,11,0,2.0
1262,11,657.87,1.26,486.52,128,4,79,556.4,194,3347,3335,4,5,,,3,,0,35,3,36,0,4.0
1263,11,964.83,2.16,830.86,174,4,83,1053.64,194,3347,3335,4,5,,,3,,0,35,43,14,0,1.5
1268,11,1434.38,1.76,676.53,41,4,103,1252.08,194,3347,3335,4,5,,,3,,0,35,38,30,0,2.5
1270,11,440.69,0.48,183.37,94,3,111,497.97,194,3347,3335,4,5,,,3,,0,35,44,1,0,3.5
1271,11,559.13,0.63,242.21,139,3,114,938.49,194,3347,3335,4,5,,,3,,0,35,11,2,0,3.5
1274,11,852.18,2.1,808.85,51,2,123,626.04,194,3347,3335,4,5,,,3,,0,35,3,36,0,4.0
1276,11,1582.41,2.1,808.85,167,1,129,313.02,124,1306,296,1,1,2.0,68.0,0,2492.0,2,9,34,5,2,2.0
1278,11,1260.1,1.11,425.98,56,3,135,624.12,194,3347,3335,4,5,,,3,,0,35,1,23,0,2.0
1280,11,393.68,0.63,242.21,149,3,141,742.86,194,3347,3335,4,5,,,3,,0,35,29,24,0,2.0
1281,11,910.7,2.3,885.57,194,3,145,497.97,194,3347,3335,4,5,,,3,,0,35,42,26,0,2.0
1282,11,628.96,0.58,222.67,61,4,149,971.52,194,3347,3335,4,5,,,3,,0,35,17,33,0,3.0
1283,11,538.95,0.67,257.81,90,2,153,278.2,148,2357,519,1,2,1.0,140.0,2,3786.0,3,3,17,1,2,3.333333333333333
1289,11,893.65,0.67,257.81,163,1,177,139.1,194,3347,3335,4,5,,,3,,0,35,9,23,0,2.0
1290,11,654.88,1.11,425.98,72,3,181,624.12,194,3347,3335,4,5,,,3,,0,35,21,36,0,3.0
1292,11,1685.23,1.76,676.56,105,2,189,526.82,194,3347,3335,4,5,,,3,,0,35,44,13,0,2.0
1294,11,1714.75,2.16,830.86,195,4,197,1053.64,194,3347,3335,4,5,,,3,,0,35,27,20,0,3.5
1299,11,791.66,1.43,550.69,7,1,18,242.88,194,3347,3335,4,5,,,3,,0,35,38,30,0,2.5
1301,11,1270.03,2.3,885.57,106,1,26,165.99,194,3347,3335,4,5,,,3,,0,35,34,35,0,2.5
1303,11,393.68,0.63,242.21,14,4,34,990.48,194,3347,3335,4,5,,,3,,0,35,42,21,0,2.0
1316,11,439.38,0.63,242.21,34,2,86,495.24,194,3347,3335,4,5,,,3,,0,35,44,40,0,2.5
1319,11,1260.1,1.11,425.98,147,3,98,624.12,194,3347,3335,4,5,,,3,,0,35,16,38,0,3.5
1322,11,380.32,0.46,176.33,89,2,110,485.76,194,3347,3335,4,5,,,3,,0,35,24,23,0,2.5
1325,11,1346.6,1.76,676.56,47,3,119,790.23,194,3347,3335,4,5,,,3,,0,35,25,10,0,2.0
1327,11,803.39,1.76,676.53,117,3,125,939.06,194,3347,3335,4,5,,,3,,0,35,11,5,0,2.0
1328,11,629.54,0.72,277.7,162,4,128,241.56,194,3347,3335,4,5,,,3,,0,35,31,24,0,2.0
1334,11,721.2,1.11,425.98,60,4,148,832.16,194,3347,3335,4,5,,,3,,0,35,36,29,0,3.5
1349,11,980.83,1.26,486.52,119,1,9,139.1,194,3347,3335,4,5,,,3,,0,35,13,6,0,2.0
1350,11,987.07,1.11,425.98,164,3,13,624.12,194,3347,3335,4,5,,,3,,0,35,29,11,0,2.0
1357,11,1389.37,1.69,650.1,100,1,41,60.39,194,3347,3335,4,5,,,3,,0,35,16,0,0,3.5
1362,11,649.64,0.48,183.37,127,2,61,331.98,194,3347,3335,4,5,,,3,,0,35,28,4,0,2.0
1365,11,1433.35,1.43,550.69,31,1,73,242.88,194,3347,3335,4,5,,,3,,0,35,22,40,0,2.5
1368,12,726.19,1.43,550.69,168,1,143,242.88,194,3347,3335,4,5,,,3,,0,35,12,22,0,2.5
1369,12,586.04,0.48,183.37,59,3,147,497.97,194,3347,3335,4,5,,,3,,0,35,20,29,0,3.5
1371,12,721.2,1.11,425.98,110,1,155,208.04,194,3347,3335,4,5,,,3,,0,35,5,24,0,2.5
1378,12,1189.86,1.55,597.61,74,1,183,165.99,194,3347,3335,4,5,,,3,,0,35,1,0,0,2.0
1380,12,344.26,0.48,183.37,124,4,191,663.96,194,3347,3335,4,5,,,3,,0,35,31,29,0,3.5
1383,12,1433.35,1.43,550.69,4,4,4,971.52,194,3347,3335,4,5,,,3,,0,35,0,6,0,2.0
1388,12,772.21,0.63,242.21,80,1,24,312.83,24,2935,1431,1,3,1.0,398.0,2,8921.0,3,24,17,37,1,2.0
1389,12,1088.87,1.44,555.74,126,2,28,625.66,194,3347,3335,4,5,,,3,,0,35,36,6,0,2.0
1391,12,910.7,2.3,885.57,16,3,36,497.97,194,3347,3335,4,5,,,3,,0,35,27,20,0,3.5
1396,12,393.68,0.63,242.21,26,3,56,742.86,194,3347,3335,4,5,,,3,,0,35,5,26,0,2.5
1397,12,1665.24,1.76,676.56,101,4,60,1053.64,194,3347,3335,4,5,,,3,,0,35,38,13,0,2.0
1398,12,1389.37,1.69,650.1,146,4,64,241.56,194,3347,3335,4,5,,,3,,0,35,2,11,0,2.0
1400,12,1723.71,2.16,830.86,30,1,72,263.41,70,793,2978,3,3,1.0,385.0,1,4231.0,1,15,41,26,2,2.0
1404,12,1190.94,1.55,597.61,36,3,88,497.97,194,3347,3335,4,5,,,3,,0,35,13,35,0,2.5
1405,12,545.95,1.26,486.52,40,4,92,556.4,194,3347,3335,4,5,,,3,,0,35,5,19,0,2.5
1407,12,1189.32,1.66,637.56,161,1,100,313.02,97,1349,2705,3,4,3.0,128.0,1,1840.0,3,16,40,41,2,2.0
1408,12,538.95,0.67,257.81,42,1,104,139.1,194,3347,3335,4,5,,,3,,0,35,28,2,0,3.5
1412,12,488.73,0.58,222.67,193,4,118,971.52,113,3054,1249,2,2,1.0,225.0,2,3215.0,2,22,38,0,2,2.0
1414,12,559.13,0.63,242.21,84,1,124,312.83,194,3347,3335,4,5,,,3,,0,35,38,35,0,2.5
1415,12,1074.75,1.76,676.53,129,3,127,939.06,194,3347,3335,4,5,,,3,,0,35,17,30,0,3.0
1417,12,1166.1,1.44,555.74,54,3,133,624.12,194,3347,3335,4,5,,,3,,0,35,16,7,0,3.5
1420,12,539.39,0.48,183.37,154,1,142,165.99,137,406,2844,2,3,2.0,351.0,2,4825.0,3,11,26,9,2,3.0
1425,12,804.24,0.63,242.21,187,1,162,312.83,194,3347,3335,4,5,,,3,,0,35,37,28,0,2.0
1429,12,684.88,1.44,555.74,169,3,178,624.12,173,1635,879,3,3,1.0,221.0,0,2609.0,3,8,0,35,2,2.333333333333333
1431,12,980.83,1.26,486.52,77,3,186,417.3,194,3347,3335,4,5,,,3,,0,35,38,0,0,2.0
1435,12,1107.52,1.43,550.69,3,4,3,971.52,194,3347,3335,4,5,,,3,,0,35,18,3,0,5.0
1440,13,1088.87,1.44,555.74,63,4,151,1251.32,194,3347,3335,4,5,,,3,,0,35,30,32,0,3.5
1441,13,1346.6,1.76,676.56,110,2,155,526.82,194,3347,3335,4,5,,,3,,0,35,24,20,0,4.0
1442,13,1300.81,1.44,555.74,155,2,159,416.08,194,3347,3335,4,5,,,3,,0,35,13,6,0,2.0
1443,13,755.62,1.11,425.98,197,4,163,990.48,194,3347,3335,4,5,,,3,,0,35,0,42,0,2.0
1444,13,1706.89,2.3,885.57,67,2,167,331.98,194,3347,3335,4,5,,,3,,0,35,38,25,0,2.0
1445,13,440.69,0.48,183.37,91,1,171,165.99,194,3347,3335,4,5,,,3,,0,35,14,15,0,2.0
1447,13,559.13,0.63,242.21,182,2,179,625.66,194,3347,3335,4,5,,,3,,0,35,34,41,0,2.0
1453,13,1371.83,1.76,676.53,4,2,4,626.04,194,3347,3335,4,5,,,3,,0,35,41,27,0,2.0
1454,13,1684.05,2.16,830.86,98,4,8,1053.64,194,3347,3335,4,5,,,3,,0,35,0,0,0,2.0
1456,13,921.08,1.76,676.56,189,2,16,526.82,194,3347,3335,4,5,,,3,,0,35,21,5,0,1.5
1463,13,1249.83,2.05,788.55,120,3,44,790.23,194,3347,3335,4,5,,,3,,0,35,7,14,0,2.0
1466,13,893.65,0.67,257.81,26,4,56,556.4,194,3347,3335,4,5,,,3,,0,35,17,29,0,4.0
1470,13,750.92,1.69,650.1,30,2,72,120.78,194,3347,3335,4,5,,,3,,0,35,16,14,0,3.5
1476,13,1723.71,2.16,830.86,116,4,96,1053.64,194,3347,3335,4,5,,,3,,0,35,4,0,0,2.0
1479,13,604.14,1.44,555.74,46,2,108,625.66,194,3347,3335,4,5,,,3,,0,35,1,14,0,2.0
1482,13,583.6,0.72,277.7,193,4,118,241.56,194,3347,3335,4,5,,,3,,0,35,7,0,0,2.0
1483,13,908.93,2.3,885.57,49,1,121,165.99,194,3347,3335,4,5,,,3,,0,35,24,9,0,2.5
1495,13,628.96,0.58,222.67,187,4,162,971.52,194,3347,3335,4,5,,,3,,0,35,13,23,0,2.0
1496,13,1484.94,2.05,788.55,66,3,166,790.23,194,3347,3335,4,5,,,3,,0,35,10,12,0,3.5
1499,13,852.18,2.1,808.85,169,2,178,626.04,194,3347,3335,4,5,,,3,,0,35,18,33,0,4.0
1503,13,1107.52,1.43,550.69,157,4,194,971.52,194,3347,3335,4,5,,,3,,0,35,37,24,0,2.0
1505,13,875.41,1.44,555.74,3,2,3,625.66,3,1241,2966,0,1,2.0,208.0,2,2001.0,2,31,2,24,2,2.0
1507,13,421.2,0.63,242.21,131,1,11,312.83,194,3347,3335,4,5,,,3,,0,35,31,12,0,2.0
1508,13,1021.53,1.69,650.1,177,2,15,120.78,194,3347,3335,4,5,,,3,,0,35,1,40,0,2.5
1518,13,910.7,2.3,885.57,25,2,55,331.98,194,3347,3335,4,5,,,3,,0,35,26,8,0,5.0
1524,13,432.1,0.63,242.21,128,4,79,1251.32,194,3347,3335,4,5,,,3,,0,35,11,11,0,2.0
1525,13,1189.86,1.55,597.61,174,2,83,331.98,194,3347,3335,4,5,,,3,,0,35,30,19,0,2.0
1526,13,1685.23,1.76,676.56,35,3,87,790.23,194,3347,3335,4,5,,,3,,0,35,40,37,0,2.0
1528,13,1351.89,2.3,885.57,108,4,95,663.96,194,3347,3335,4,5,,,3,,0,35,27,26,0,2.0
1534,13,965.62,1.11,425.98,185,4,117,832.16,194,3347,3335,4,5,,,3,,0,35,22,13,0,2.0
1535,13,684.88,1.44,555.74,48,4,120,832.16,194,3347,3335,4,5,,,3,,0,35,34,4,0,2.0
1536,13,1470.41,2.05,788.55,51,1,123,263.41,194,3347,3335,4,5,,,3,,0,35,6,0,0,2.0
1538,13,980.83,1.26,486.52,167,1,129,139.1,194,3347,3335,4,5,,,3,,0,35,34,8,0,3.5
1539,13,1714.75,2.16,830.86,53,4,132,1053.64,194,3347,3335,4,5,,,3,,0,35,23,28,0,2.0
1540,13,583.6,0.72,277.7,56,1,135,60.39,194,3347,3335,4,5,,,3,,0,35,8,38,0,2.0
1546,13,684.88,1.44,555.74,135,3,157,624.12,194,3347,3335,4,5,,,3,,0,35,6,17,0,1.5
1548,13,842.11,2.05,788.55,65,1,165,263.41,194,3347,3335,4,5,,,3,,0,35,13,37,0,2.0
1554,13,1110.76,1.39,535.4,105,4,189,241.56,194,3347,3335,4,5,,,3,,0,35,22,28,0,2.0
1556,13,1470.41,2.05,788.55,195,4,197,1053.64,194,3347,3335,4,5,,,3,,0,35,36,42,0,2.0
1557,13,1434.91,1.43,550.69,2,4,2,971.52,194,3347,3335,4,5,,,3,,0,35,28,36,0,3.5
1566,13,932.22,1.44,555.74,18,3,38,624.12,194,3347,3335,4,5,,,3,,0,35,20,41,0,2.0
1575,13,629.54,0.72,277.7,32,1,74,60.39,194,3347,3335,4,5,,,3,,0,35,14,5,0,2.0
1576,13,957.68,1.11,425.98,121,4,78,990.48,76,3271,2952,0,0,2.0,411.0,1,3628.0,2,3,22,12,2,2.0
1587,13,851.15,0.72,277.7,47,3,119,181.17,114,1492,2061,2,4,4.0,309.0,0,4510.0,1,9,18,15,2,3.0
1592,13,987.07,1.11,425.98,55,2,134,416.08,194,3347,3335,4,5,,,3,,0,35,2,30,0,2.5
1602,13,791.66,1.43,550.69,111,3,172,728.64,194,3347,3335,4,5,,,3,,0,35,9,24,0,2.0
1604,13,629.54,0.72,277.7,71,1,180,60.39,194,3347,3335,4,5,,,3,,0,35,27,7,0,2.0
1607,13,898.04,1.11,425.98,142,4,192,990.48,194,3347,3335,4,5,,,3,,0,35,23,17,0,1.5
1610,13,577.71,0.46,176.33,5,3,5,728.64,194,3347,3335,4,5,,,3,,0,35,30,31,0,2.0
1612,13,932.22,1.44,555.74,164,3,13,624.12,194,3347,3335,4,5,,,3,,0,35,22,16,0,2.0
1618,14,1596.61,2.05,788.55,59,2,147,526.82,142,2716,792,1,4,1.0,243.0,1,5856.0,3,0,13,11,2,2.0
1621,14,712.64,1.55,597.61,155,1,159,165.99,194,3347,3335,4,5,,,3,,0,35,31,28,0,2.0
1622,14,332.1,0.46,176.33,197,3,163,728.64,194,3347,3335,4,5,,,3,,0,35,14,35,0,2.5
1625,14,921.08,1.76,676.56,136,1,175,263.41,194,3347,3335,4,5,,,3,,0,35,38,13,0,2.0
