user_id,Pickup_Location,rental_date,duration,return_date,car_id,total_amount
14,Shillong,19-03-2020,2,21-03-2020,6602,14800
14,Udaipur,21-05-2020,4,25-05-2020,8794,43200
14,Puri,28-05-2020,1,29-05-2020,4634,7900
15,Khowai,07-11-2019,6,13-11-2019,1120,31200
15,Amritsar,26-12-2019,3,29-12-2019,6837,35850
15,Thiruvananthapuram,16-01-2020,3,19-01-2020,8187,29400
15,Kota,06-02-2020,4,10-02-2020,8348,31200
15,Vijayawada,27-02-2020,7,05-03-2020,1761,77700
15,Jamshedpur,05-03-2020,7,12-03-2020,3087,40250
15,Itanagar,09-04-2020,5,14-04-2020,5694,53750
15,Hisar,17-04-2020,1,18-04-2020,9727,6900
15,Jamshedpur,07-05-2020,5,12-05-2020,3157,69500
15,Gwalior,14-05-2020,2,16-05-2020,1970,27000
15,Ahmedabad,25-06-2020,7,02-07-2020,604,44800
15,Ludhiana,16-07-2020,1,17-07-2020,4133,11400
15,Ludhiana,27-08-2020,6,02-09-2020,4022,107700
15,Thiruvananthapuram,15-10-2020,4,19-10-2020,8058,38800
15,Nashik,22-10-2020,2,24-10-2020,3366,27200
15,Gwalior,03-12-2020,7,10-12-2020,1851,53200
15,Gwalior,24-12-2020,7,31-12-2020,1960,44100
15,Jamshedpur,11-03-2021,5,16-03-2021,3093,51250
15,Dabolim,25-03-2021,3,28-03-2021,447,15600
15,Ludhiana,08-04-2021,2,10-04-2021,4067,14300
15,Pune,22-04-2021,2,24-04-2021,1507,15500
15,Coimbatore,29-04-2021,6,05-05-2021,154,58800
15,Kota,27-05-2021,6,02-06-2021,8322,55800
15,Ranchi,03-06-2021,3,06-06-2021,387,29100
15,Kolkata,17-06-2021,3,20-06-2021,6374,38400
15,Mopa,24-06-2021,2,26-06-2021,3551,13600
15,Surat,15-07-2021,5,20-07-2021,8521,52000
15,Udaipur,22-07-2021,2,24-07-2021,8658,19400
15,Ayodhya,12-08-2021,1,13-08-2021,7683,7500
15,Khowai,19-08-2021,3,22-08-2021,1024,16050
15,Bhopal,26-08-2021,6,01-09-2021,7075,39600
15,Mopa,24-09-2021,5,29-09-2021,3586,49500
15,Surat,21-10-2021,1,22-10-2021,8486,11750
15,Dehradun,25-11-2021,4,29-11-2021,5023,19800
15,Amritsar,23-12-2021,5,28-12-2021,6931,47500
15,Hyderabad,13-01-2022,3,16-01-2022,993,29400
15,Pune,20-01-2022,7,27-01-2022,1574,88900
15,Nashik,27-01-2022,7,03-02-2022,3255,38850
15,Ranchi,03-03-2022,1,04-03-2022,291,8300
15,Udaipur,10-03-2022,4,14-03-2022,8707,31600
15,Bilaspur,24-03-2022,3,27-03-2022,2450,32850
15,Hisar,07-05-2022,1,08-05-2022,9654,10100
15,Nashik,12-05-2022,4,16-05-2022,3248,22200
15,Diu,02-06-2022,1,03-06-2022,8999,7600
15,Imphal,21-07-2022,4,25-07-2022,9550,61200
16,Jaipur,26-09-2019,6,02-10-2019,7369,64800
16,Raigarh,17-10-2019,7,24-10-2019,4364,63000
16,Vadodara,07-11-2019,5,12-11-2019,3992,35500
16,Varanasi,14-11-2019,6,20-11-2019,5822,107100
16,Dabolim,19-12-2019,5,24-12-2019,577,59000
16,Bhubaneswar,02-01-2020,1,03-01-2020,7814,9900
16,Vijayawada,30-01-2020,3,02-02-2020,1696,17250
16,Dhubri,27-02-2020,7,05-03-2020,6119,39900
16,Amritsar,05-03-2020,5,10-03-2020,6872,23500
16,Navi Mumbai,02-05-2020,2,04-05-2020,1230,26800
16,Puducherry,09-05-2020,7,16-05-2020,2839,34300
16,Shillong,30-04-2020,6,06-05-2020,6765,75600
16,Raipur,18-06-2020,1,19-06-2020,2664,5550
16,Tirupati,20-08-2020,4,24-08-2020,4863,20200
16,Thiruvananthapuram,03-09-2020,1,04-09-2020,8185,10800
16,Coimbatore,17-09-2020,5,22-09-2020,29,42000
16,Kullu-Manali,08-10-2020,6,14-10-2020,7584,48600
16,Udaipur,05-11-2020,6,11-11-2020,8785,64800
16,Puri,19-11-2020,2,21-11-2020,4720,10500
16,Dehradun,03-12-2020,7,10-12-2020,5034,55650
16,Chennai,10-12-2020,2,12-12-2020,4432,8900
16,Dabolim,17-12-2020,2,19-12-2020,457,18400
16,Coimbatore,15-01-2021,2,17-01-2021,116,15400
16,Shimla,11-02-2021,3,14-02-2021,9231,14700
16,Guwahati,11-03-2021,6,17-03-2021,2292,43800
16,Jamshedpur,25-03-2021,6,31-03-2021,3024,32400
16,Vijayawada,01-05-2021,2,03-05-2021,1709,18500
16,Hyderabad,08-07-2021,3,11-07-2021,805,29850
16,Vadodara,15-07-2021,5,20-07-2021,3942,99500
16,Srinagar,09-09-2021,6,15-09-2021,5212,38400
16,Tirupati,16-09-2021,6,22-09-2021,4839,29100
16,Srinagar,07-10-2021,6,13-10-2021,5235,38400
16,Diu,28-10-2021,4,01-11-2021,8967,30400
16,Nashik,04-11-2021,6,10-11-2021,3211,44100
16,Navi Mumbai,11-11-2021,4,15-11-2021,1286,47000
16,Hyderabad,18-11-2021,4,22-11-2021,919,23600
16,Tirupati,17-02-2022,6,23-02-2022,4904,37200
16,Hisar,17-03-2022,2,19-03-2022,9737,21800
16,Bilaspur,24-03-2022,4,28-03-2022,2561,44000
16,Bhopal,31-03-2022,1,01-04-2022,7079,5100
16,Srinagar,07-04-2022,3,10-04-2022,5366,40500
16,Jaipur,28-04-2022,5,03-05-2022,7264,28500
16,Itanagar,16-06-2022,1,17-06-2022,5797,14600
16,Delhi NCR,23-06-2022,4,27-06-2022,5501,51600
16,Varanasi,21-07-2022,2,23-07-2022,5948,15600
16,Gangtok,28-07-2022,1,29-07-2022,6576,7500
16,Varanasi,11-08-2022,6,17-08-2022,5959,40800
16,Dabolim,19-08-2022,1,20-08-2022,571,10300
16,Varanasi,25-08-2022,7,01-09-2022,5908,46900
16,Puducherry,15-09-2022,5,20-09-2022,2809,39500
17,Visakhapatnam,26-12-2019,7,02-01-2020,9900,53900
17,Chennai,09-01-2020,1,10-01-2020,4437,11950
17,Coimbatore,23-01-2020,3,26-01-2020,178,36000
17,Puri,02-04-2020,7,09-04-2020,4648,39200
17,Kullu-Manali,30-04-2020,2,02-05-2020,7446,22200
17,Varanasi,07-05-2020,4,11-05-2020,5850,44200
17,Guwahati,28-05-2020,3,31-05-2020,2329,29700
17,Mysuru,04-06-2020,7,11-06-2020,10315,50400
18,Navi Mumbai,31-10-2019,2,02-11-2019,1390,32000
18,Mumbai,07-11-2019,2,09-11-2019,10684,14800
18,Kolkata,14-11-2019,3,17-11-2019,6257,27600
18,Hisar,23-01-2020,6,29-01-2020,9610,65400
18,Vijayawada,20-02-2020,4,24-02-2020,1602,29400
18,Vijayawada,05-03-2020,7,12-03-2020,1675,45850
18,Puducherry,19-03-2020,7,26-03-2020,2986,70000
18,Hyderabad,30-04-2020,3,03-05-2020,905,26700
18,Vijayawada,28-05-2020,5,02-06-2020,1779,43000
18,Gangtok,18-06-2020,4,22-06-2020,6421,47400
18,Shillong,16-07-2020,5,21-07-2020,6619,29500
18,Vijayawada,13-08-2020,5,18-08-2020,1767,38000
18,Thiruvananthapuram,10-09-2020,4,14-09-2020,8022,71800
18,Kolkata,17-09-2020,6,23-09-2020,6211,44700
18,Bengaluru,24-09-2020,3,27-09-2020,2081,27900
18,Udaipur,01-10-2020,7,08-10-2020,8785,75600
18,Thiruvananthapuram,08-10-2020,1,09-10-2020,8138,11500
18,Mopa,29-10-2020,7,05-11-2020,3420,47250
18,Guwahati,12-11-2020,4,16-11-2020,2368,33200
18,Surat,07-01-2021,3,10-01-2021,8569,31800
18,Navi Mumbai,14-01-2021,4,18-01-2021,1361,44000
18,Diu,04-02-2021,2,06-02-2021,8981,29200
18,Srinagar,25-02-2021,4,01-03-2021,5248,22400
18,Coimbatore,11-03-2021,2,13-03-2021,196,19000
18,Varanasi,01-04-2021,6,07-04-2021,5865,48300
18,Coimbatore,13-05-2021,3,16-05-2021,161,33000
18,Raigarh,27-05-2021,5,01-06-2021,4316,38500
18,Surat,17-06-2021,1,18-06-2021,8556,8900
18,Khowai,01-07-2021,1,02-07-2021,1126,12800
18,Bilaspur,12-08-2021,4,16-08-2021,2529,38400
18,Mopa,16-09-2021,6,22-09-2021,3524,49800
18,Raigarh,23-09-2021,2,25-09-2021,4356,17600
18,Chandigarh,30-09-2021,3,03-10-2021,9148,24000
18,Jaipur,11-11-2021,1,12-11-2021,7227,6950
18,Varanasi,13-01-2022,1,14-01-2022,5966,13500
18,Ranchi,20-01-2022,3,23-01-2022,308,20400
18,Imphal,31-03-2022,1,01-04-2022,9465,8050
18,Bhopal,07-04-2022,3,10-04-2022,7103,17250
19,Udaipur,03-10-2019,5,08-10-2019,8794,54000
19,Imphal,10-10-2019,3,13-10-2019,9572,27000
19,Navi Mumbai,17-10-2019,7,24-10-2019,1367,52500
19,Gangtok,24-10-2019,5,29-10-2019,6493,51000
19,Dabolim,14-11-2019,6,20-11-2019,557,83400
19,Coimbatore,28-11-2019,5,03-12-2019,78,50500
19,Diu,05-12-2019,6,11-12-2019,8938,68400
19,Kota,09-01-2020,2,11-01-2020,8328,14600
19,Udaipur,30-01-2020,1,31-01-2020,8650,11200
19,Pune,13-02-2020,6,19-02-2020,1454,60300
19,Surat,05-03-2020,5,10-03-2020,8413,47000
19,Kota,26-03-2020,4,30-03-2020,8228,23400
19,Chandigarh,02-04-2020,7,09-04-2020,9087,41300
19,Jaipur,23-04-2020,2,25-04-2020,7296,11800
19,Coimbatore,30-04-2020,7,07-05-2020,34,55300
19,Mopa,14-05-2020,4,18-05-2020,3484,28600
19,Prayagraj,04-06-2020,7,11-06-2020,3721,72100
19,Tirupati,11-06-2020,3,14-06-2020,4847,15150
19,Khowai,18-06-2020,4,22-06-2020,1068,24200
19,Ranchi,02-07-2020,4,06-07-2020,274,32600
19,Dhubri,16-07-2020,1,17-07-2020,6102,18700
19,Ranchi,06-08-2020,6,12-08-2020,274,48900
19,Delhi NCR,13-08-2020,3,16-08-2020,5548,24000
19,Nashik,24-09-2020,1,25-09-2020,3266,7550
19,Prayagraj,15-10-2020,6,21-10-2020,3687,34200
19,Navi Mumbai,24-12-2020,6,30-12-2020,1276,42900
19,Itanagar,04-04-2021,3,07-04-2021,5637,35700
19,Mopa,11-03-2021,5,16-03-2021,3538,56500
19,Kullu-Manali,25-03-2021,1,26-03-2021,7448,5600
19,Navi Mumbai,08-04-2021,6,14-04-2021,1260,41700
19,Ludhiana,22-04-2021,5,27-04-2021,4159,34500
20,Amritsar,03-10-2019,5,08-10-2019,6990,81500
20,Hisar,31-10-2019,2,02-11-2019,9735,14800
20,Chennai,28-11-2019,1,29-11-2019,4584,8300
20,Shillong,13-12-2019,6,19-12-2019,6771,60600
20,Kolkata,13-02-2020,1,14-02-2020,6297,9900
20,Mumbai,19-03-2020,7,26-03-2020,10755,59500
20,Ludhiana,26-03-2020,5,31-03-2020,4066,38250
20,Kullu-Manali,23-04-2020,3,26-04-2020,7493,30750
20,Mopa,30-04-2020,4,04-05-2020,3508,26600
20,Prayagraj,07-05-2020,4,11-05-2020,3793,38000
20,Ayodhya,04-06-2020,3,07-06-2020,7770,40500
20,Dhubri,16-07-2020,7,23-07-2020,6098,71400
20,Tirupati,13-08-2020,7,20-08-2020,4931,65100
20,Puducherry,20-08-2020,3,23-08-2020,2841,25650
20,Kolkata,10-09-2020,2,12-09-2020,6361,22600
20,Ranchi,17-09-2020,2,19-09-2020,311,11600
20,Varanasi,22-10-2020,1,23-10-2020,5907,7700
20,Diu,05-11-2020,7,12-11-2020,8954,69300
20,Tirupati,03-12-2020,2,05-12-2020,4927,13600
20,Gangtok,07-01-2021,1,08-01-2021,6415,5350
20,Hisar,14-01-2021,3,17-01-2021,9658,28800
20,Patna,21-01-2021,1,22-01-2021,10436,6900
20,Udaipur,11-02-2021,3,14-02-2021,8747,27000
20,Vijayawada,25-02-2021,1,26-02-2021,1608,5350
20,Bilaspur,11-03-2021,2,13-03-2021,2441,16900
21,Nashik,31-10-2019,3,03-11-2019,3320,15600
21,Vijayawada,12-03-2020,4,16-03-2020,1739,31600
21,Chandigarh,26-03-2020,5,31-03-2020,9101,64500
21,Itanagar,23-04-2020,2,25-04-2020,5773,24200
21,Nashik,07-05-2020,2,09-05-2020,3384,16200
21,Hyderabad,21-05-2020,4,25-05-2020,827,27800
21,Mumbai,04-06-2020,3,07-06-2020,10791,23400
21,Nashik,30-07-2020,3,02-08-2020,3323,26100
21,Raigarh,17-09-2020,3,20-09-2020,4328,21900
21,Shillong,15-10-2020,5,20-10-2020,6620,33500
21,Dhubri,12-11-2020,2,14-11-2020,6125,23800
21,Bengaluru,10-12-2020,4,14-12-2020,2146,38000
21,Navi Mumbai,24-12-2020,2,26-12-2020,1317,25500
21,Kullu-Manali,21-01-2021,7,28-01-2021,7417,62300
21,Srinagar,28-01-2021,3,31-01-2021,5305,26250
21,Delhi NCR,04-02-2021,1,05-02-2021,5588,8800
21,Dhubri,11-02-2021,4,15-02-2021,6145,39600
21,Hisar,25-02-2021,3,28-02-2021,9628,17700
21,Itanagar,13-05-2021,4,17-05-2021,5792,28400
21,Ludhiana,16-07-2021,2,18-07-2021,4192,14400
21,Amritsar,29-07-2021,7,05-08-2021,6834,55650
21,Hyderabad,26-08-2021,7,02-09-2021,961,79100
21,Mumbai,16-09-2021,3,19-09-2021,10682,25200
21,Varanasi,14-10-2021,1,15-10-2021,5919,5700
21,Bhubaneswar,21-10-2021,6,27-10-2021,7890,70500
21,Imphal,18-11-2021,2,20-11-2021,9557,27600
21,Shimla,25-11-2021,7,02-12-2021,9400,49700
21,Jaipur,09-12-2021,3,12-12-2021,7360,19500
21,Puri,20-01-2022,3,23-01-2022,4787,28800
21,Vijayawada,10-02-2022,2,12-02-2022,1790,32200
21,Bilaspur,17-03-2022,6,23-03-2022,2419,34800
21,Vadodara,24-03-2022,7,31-03-2022,3851,53200
21,Amritsar,05-05-2022,1,06-05-2022,6945,10000
21,Ludhiana,04-08-2022,5,09-08-2022,4119,29000
21,Jamshedpur,25-08-2022,5,30-08-2022,3011,37000
21,Chandigarh,29-09-2022,4,03-10-2022,9020,27000
21,Vijayawada,21-10-2022,5,26-10-2022,1705,43750
21,Kota,27-10-2022,7,03-11-2022,8324,58100
21,Chennai,15-12-2022,2,17-12-2022,4434,15900
21,Tirupati,29-12-2022,4,02-01-2023,4835,25400
21,Varanasi,12-01-2023,5,17-01-2023,5826,36750
21,Hisar,27-01-2023,2,29-01-2023,9713,15500
21,Gangtok,09-02-2023,1,10-02-2023,6402,7350
21,Puducherry,30-03-2023,7,06-04-2023,2915,50050
21,Imphal,20-04-2023,4,24-04-2023,9496,22800
21,Chandigarh,11-05-2023,6,17-05-2023,9094,65400
21,Jaipur,18-05-2023,6,24-05-2023,7336,42000
21,Pune,25-05-2023,6,31-05-2023,1505,52500
21,Gangtok,08-06-2023,4,12-06-2023,6546,37200
21,Surat,22-06-2023,3,25-06-2023,8553,26700
21,Nashik,30-06-2023,1,01-07-2023,3385,10600
22,Srinagar,18-10-2019,4,22-10-2019,5360,25200
22,Amritsar,15-11-2019,1,16-11-2019,6904,6400
22,Srinagar,12-12-2019,1,13-12-2019,5299,6750
22,Guwahati,19-12-2019,4,23-12-2019,2248,22600
22,Mopa,09-02-2020,7,16-02-2020,3520,36050
22,Dabolim,20-02-2020,5,25-02-2020,428,30000
22,Gwalior,27-02-2020,2,29-02-2020,1987,19000
22,Puri,23-04-2020,2,25-04-2020,4770,27200
22,Tirupati,30-04-2020,6,06-05-2020,4824,32100
22,Dhubri,14-05-2020,5,19-05-2020,6158,59500
22,Srinagar,21-05-2020,4,25-05-2020,5224,21600
22,Kolkata,28-05-2020,1,29-05-2020,6345,10000
22,Visakhapatnam,18-06-2020,3,21-06-2020,9818,28350
22,Dehradun,16-07-2020,2,18-07-2020,5098,20600
22,Raipur,23-07-2020,1,24-07-2020,2732,8300
22,Ranchi,13-08-2020,1,14-08-2020,346,9400
22,Nashik,27-08-2020,2,29-08-2020,3284,14400
22,Ranchi,03-09-2020,6,09-09-2020,385,64200
22,Ayodhya,01-10-2020,4,05-10-2020,7755,33200
22,Mumbai,05-11-2020,3,08-11-2020,10642,23100
22,Dehradun,17-12-2020,7,24-12-2020,5135,51800
22,Udaipur,31-12-2020,3,03-01-2021,8747,27000
22,Gwalior,07-01-2021,4,11-01-2021,1867,28400
22,Kullu-Manali,11-02-2021,1,12-02-2021,7548,7900
22,Mopa,25-02-2021,3,28-02-2021,3580,27600
22,Ludhiana,18-03-2021,7,25-03-2021,4164,64400
22,Dehradun,08-04-2021,6,14-04-2021,5153,53400
22,Indore,13-05-2021,3,16-05-2021,10127,20700
22,Diu,20-05-2021,5,25-05-2021,8855,28000
22,Mumbai,10-06-2021,2,12-06-2021,10760,13000
22,Imphal,17-06-2021,3,20-06-2021,9473,21150
22,Gangtok,01-07-2021,5,06-07-2021,6507,38500
22,Visakhapatnam,29-07-2021,6,04-08-2021,9863,31200
22,Diu,05-08-2021,6,11-08-2021,8863,30600
22,Vadodara,19-08-2021,2,21-08-2021,3832,8800
22,Bhubaneswar,26-08-2021,6,01-09-2021,7993,57600
22,Bengaluru,23-09-2021,6,29-09-2021,2030,80700
22,Raipur,21-10-2021,1,22-10-2021,2618,9350
22,Delhi NCR,04-11-2021,7,11-11-2021,5588,61600
22,Guwahati,11-11-2021,2,13-11-2021,2312,10600
22,Udaipur,25-11-2021,3,28-11-2021,8688,19200
22,Itanagar,16-12-2021,6,22-12-2021,5748,47400
22,Khowai,30-12-2021,6,05-01-2022,1077,72300
22,Chandigarh,20-01-2022,6,26-01-2022,9026,44700
22,Pune,24-02-2022,1,25-02-2022,1546,9500
22,Delhi NCR,12-05-2022,7,19-05-2022,5436,48650
22,Bilaspur,26-05-2022,6,01-06-2022,2511,33600
23,Coimbatore,26-09-2019,3,29-09-2019,190,48000
23,Chandigarh,10-10-2019,2,12-10-2019,9188,17600
23,Tirupati,17-10-2019,7,24-10-2019,4873,49350
23,Srinagar,12-12-2019,7,19-12-2019,5357,96600
23,Raigarh,26-12-2019,5,31-12-2019,4323,43000
23,Guwahati,30-01-2020,3,02-02-2020,2296,17400
23,Udaipur,13-02-2020,7,20-02-2020,8628,41650
23,Raigarh,20-02-2020,2,22-02-2020,4276,14100
23,Varanasi,28-02-2020,6,05-03-2020,5930,76800
23,Navi Mumbai,26-03-2020,5,31-03-2020,1398,62500
23,Mopa,09-05-2020,7,16-05-2020,3401,59150
23,Coimbatore,30-04-2020,5,05-05-2020,144,36500
23,Varanasi,04-06-2020,7,11-06-2020,5970,94500
23,Prayagraj,25-06-2020,1,26-06-2020,3791,7500
23,Ludhiana,02-07-2020,6,08-07-2020,4085,64800
23,Mumbai,30-07-2020,1,31-07-2020,10624,5450
23,Bengaluru,06-09-2020,2,08-09-2020,2055,11400
23,Chennai,28-08-2020,3,31-08-2020,4571,30900
23,Mumbai,22-10-2020,4,26-10-2020,10776,31200
23,Raipur,03-12-2020,2,05-12-2020,2728,14600
23,Ahmedabad,14-01-2021,7,21-01-2021,625,55300
23,Khowai,11-02-2021,1,12-02-2021,1025,7850
23,Gwalior,11-03-2021,1,12-03-2021,1896,5700
23,Diu,01-04-2021,3,04-04-2021,8918,32250
23,Mysuru,20-05-2021,1,21-05-2021,10207,4850
23,Varanasi,27-05-2021,5,01-06-2021,5938,56500
23,Guwahati,03-06-2021,7,10-06-2021,2309,65100
23,Udaipur,26-08-2021,7,02-09-2021,8603,47250
23,Diu,19-11-2021,1,20-11-2021,8820,6700
23,Bengaluru,27-01-2022,1,28-01-2022,2091,8300
23,Ahmedabad,10-02-2022,7,17-02-2022,745,67900
23,Visakhapatnam,24-02-2022,4,28-02-2022,9966,55200
23,Gwalior,24-03-2022,4,28-03-2022,1887,22800
23,Kolkata,28-04-2022,7,05-05-2022,6260,49000
23,Hisar,12-06-2022,1,13-06-2022,9794,10600
23,Shimla,09-06-2022,4,13-06-2022,9292,29000
23,Shimla,23-06-2022,2,25-06-2022,9264,11200
24,Prayagraj,03-10-2019,5,08-10-2019,3689,43500
24,Prayagraj,17-10-2019,7,24-10-2019,3603,46550
24,Amritsar,24-10-2019,2,26-10-2019,6861,24400
24,Varanasi,31-10-2019,2,02-11-2019,5904,12400
24,Bilaspur,07-11-2019,4,11-11-2019,2584,32000
24,Imphal,13-12-2019,7,20-12-2019,9548,54600
24,Gangtok,27-12-2019,3,30-12-2019,6557,41400
24,Srinagar,09-01-2020,1,10-01-2020,5309,9250
24,Mumbai,30-01-2020,7,06-02-2020,10623,34650
24,Shimla,26-03-2020,1,27-03-2020,9279,5100
24,Imphal,30-04-2020,2,02-05-2020,9600,14000
25,Gwalior,17-10-2019,3,20-10-2019,1809,23700
25,Delhi NCR,28-11-2019,2,30-11-2019,5576,15600
25,Vijayawada,05-12-2019,2,07-12-2019,1737,21800
25,Bilaspur,19-12-2019,5,24-12-2019,2457,44750
25,Imphal,26-03-2020,3,29-03-2020,9556,26400
25,Nashik,23-04-2020,1,24-04-2020,3368,8100
25,Bhopal,05-01-2020,7,12-01-2020,7009,55300
25,Chandigarh,07-05-2020,3,10-05-2020,9022,53850
25,Gwalior,21-05-2020,6,27-05-2020,1934,70800
25,Dehradun,04-06-2020,5,09-06-2020,5200,36000
25,Srinagar,25-06-2020,2,27-06-2020,5205,19800
25,Ranchi,02-07-2020,5,07-07-2020,334,59500
25,Chennai,31-07-2020,3,03-08-2020,4428,17850
25,Indore,06-08-2020,2,08-08-2020,10131,18800
25,Puri,13-08-2020,1,14-08-2020,4725,11900
25,Amritsar,19-11-2020,5,24-11-2020,6819,29750
25,Jaipur,17-12-2020,6,23-12-2020,7337,66000
25,Coimbatore,24-12-2020,6,30-12-2020,180,55800
25,Ayodhya,21-01-2021,4,25-01-2021,7773,48000
25,Khowai,04-02-2021,4,08-02-2021,1006,43400
25,Guwahati,11-02-2021,1,12-02-2021,2250,11150
25,Visakhapatnam,18-02-2021,6,24-02-2021,9849,49200
25,Surat,11-03-2021,4,15-03-2021,8491,33000
25,Raigarh,08-04-2021,5,13-04-2021,4229,41750
25,Gwalior,22-04-2021,4,26-04-2021,1971,40000
25,Jaipur,29-04-2021,7,06-05-2021,7356,63000
25,Jamshedpur,03-06-2021,1,04-06-2021,3162,10000
26,Delhi NCR,26-09-2019,5,01-10-2019,5441,43500
26,Vadodara,07-11-2019,7,14-11-2019,3803,46900
26,Puri,21-11-2019,3,24-11-2019,4783,22800
26,Varanasi,28-11-2019,3,01-12-2019,5858,28650
26,Coimbatore,16-01-2020,7,23-01-2020,132,58100
26,Shillong,23-01-2020,6,29-01-2020,6782,123600
26,Ayodhya,27-02-2020,4,02-03-2020,7608,21400
26,Ranchi,26-03-2020,5,31-03-2020,202,37250
26,Indore,30-04-2020,6,06-05-2020,10002,44400
26,Tirupati,14-05-2020,4,18-05-2020,4832,17400
26,Patna,23-07-2020,2,25-07-2020,10411,14800
26,Ahmedabad,30-07-2020,4,03-08-2020,765,50000
26,Dabolim,06-08-2020,7,13-08-2020,522,65800
26,Pune,10-09-2020,4,14-09-2020,1597,58800
26,Ranchi,24-09-2020,6,30-09-2020,361,67200
26,Itanagar,05-11-2020,3,08-11-2020,5793,28800
26,Nashik,19-11-2020,7,26-11-2020,3248,38850
26,Bilaspur,26-11-2020,7,03-12-2020,2458,66150
26,Coimbatore,17-12-2020,2,19-12-2020,170,27000
26,Amritsar,04-02-2021,7,11-02-2021,6849,57400
26,Gangtok,11-02-2021,1,12-02-2021,6412,6350
26,Bilaspur,25-02-2021,7,04-03-2021,2534,81200
26,Visakhapatnam,01-05-2021,3,04-05-2021,9961,33900
26,Ayodhya,08-04-2021,2,10-04-2021,7794,21000
26,Khowai,20-05-2021,6,26-05-2021,1186,60600
26,Ayodhya,03-06-2021,4,07-06-2021,7625,31400
26,Tirupati,17-06-2021,4,21-06-2021,4955,33200
27,Indore,17-10-2019,3,20-10-2019,10170,40800
27,Shimla,07-11-2019,7,14-11-2019,9340,60900
27,Puri,14-11-2019,6,20-11-2019,4764,54600
27,Varanasi,21-11-2019,5,26-11-2019,5968,40000
27,Vadodara,28-11-2019,3,01-12-2019,3890,35250
27,Dehradun,12-12-2019,3,15-12-2019,5009,23850
27,Diu,30-01-2020,1,31-01-2020,8892,7250
27,Shillong,06-02-2020,1,07-02-2020,6641,8600
27,Raipur,20-02-2020,7,27-02-2020,2623,33950
27,Bhubaneswar,27-02-2020,6,04-03-2020,7825,47400
27,Prayagraj,19-03-2020,5,24-03-2020,3740,43000
27,Jamshedpur,09-04-2020,2,11-04-2020,3101,25500
27,Ayodhya,22-05-2020,6,28-05-2020,7708,40200
27,Bhubaneswar,28-05-2020,5,02-06-2020,7950,77000
27,Patna,17-09-2020,7,24-09-2020,10510,99750
27,Pune,15-10-2020,5,20-10-2020,1527,35000
27,Kolkata,29-10-2020,6,04-11-2020,6218,56700
27,Bhubaneswar,26-11-2020,5,01-12-2020,7971,50500
27,Kullu-Manali,07-01-2021,6,13-01-2021,7490,70500
27,Hisar,21-01-2021,2,23-01-2021,9632,8800
27,Bilaspur,04-02-2021,5,09-02-2021,2563,46500
27,Patna,11-02-2021,1,12-02-2021,10547,8800
27,Ranchi,25-02-2021,3,28-02-2021,211,22350
28,Guwahati,26-09-2019,5,01-10-2019,2239,24750
28,Raipur,10-10-2019,2,12-10-2019,2604,12700
28,Patna,24-10-2019,5,29-10-2019,10455,28000
28,Mysuru,31-10-2019,1,01-11-2019,10220,6650
29,Shimla,26-09-2019,1,27-09-2019,9342,19900
29,Prayagraj,03-10-2019,6,09-10-2019,3705,52200
29,Coimbatore,10-10-2019,6,16-10-2019,197,87000
29,Kota,28-11-2019,7,05-12-2019,8350,107100
29,Nashik,05-12-2019,7,12-12-2019,3323,60900
29,Kullu-Manali,19-12-2019,6,25-12-2019,7502,112500
30,Chennai,31-10-2019,4,04-11-2019,4411,29800
30,Amritsar,07-11-2019,7,14-11-2019,6814,69650
30,Vadodara,21-11-2019,2,23-11-2019,3924,16800
30,Puducherry,12-12-2019,7,19-12-2019,2801,58800
31,Gangtok,26-09-2019,7,03-10-2019,6409,54950
31,Gwalior,10-10-2019,1,11-10-2019,1844,6600
31,Gwalior,24-10-2019,7,31-10-2019,1977,80500
31,Jamshedpur,07-11-2019,4,11-11-2019,3092,29000
31,Diu,05-12-2019,2,07-12-2019,8943,13800
31,Udaipur,12-12-2019,1,13-12-2019,8683,7700
31,Mysuru,26-12-2019,5,31-12-2019,10235,31750
31,Itanagar,09-01-2020,2,11-01-2020,5675,13200
31,Puducherry,30-01-2020,5,04-02-2020,2819,29500
31,Jaipur,20-02-2020,2,22-02-2020,7355,17000
31,Srinagar,27-02-2020,5,03-03-2020,5237,59500
31,Indore,09-07-2020,7,16-07-2020,10076,49700
32,Vijayawada,26-09-2019,3,29-09-2019,1797,43800
32,Delhi NCR,17-10-2019,2,19-10-2019,5519,11800
32,Patna,28-11-2019,3,01-12-2019,10492,21750
32,Khowai,09-01-2020,1,10-01-2020,1109,9200
32,Puducherry,30-01-2020,6,05-02-2020,2958,70800
32,Gangtok,13-02-2020,3,16-02-2020,6451,22650
32,Shimla,21-05-2020,5,26-05-2020,9328,37000
32,Thiruvananthapuram,28-05-2020,5,02-06-2020,8175,41500
32,Pune,02-07-2020,1,03-07-2020,1515,7250
32,Jamshedpur,17-07-2020,1,18-07-2020,3090,11750
32,Tirupati,30-07-2020,7,06-08-2020,4830,93450
32,Diu,20-08-2020,6,26-08-2020,8850,66600
32,Shimla,03-09-2020,1,04-09-2020,9390,16100
32,Indore,10-09-2020,3,13-09-2020,10109,27750
32,Delhi NCR,24-09-2020,3,27-09-2020,5461,36600
32,Guwahati,15-10-2020,4,19-10-2020,2284,29200
