User_ID,travelCode,Check-in,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price
90,8986,09/22/2022,Port Paulfurt,Timothyland,SUV,Hertz,1,340,Prepaid,Confirmed,4588
90,9007,02/16/2023,New Rodney,East Ryan,Luxury,Sixt,1,445,Full-to-Full,Confirmed,9889
91,9019,10/10/2019,Steventown,New Juliestad,Luxury,Enterprise,2,192,Partial,Cancelled,4960
91,9052,05/28/2020,Morrisfurt,Matthewmouth,Sedan,Budget,2,144,Full-to-Full,Cancelled,1909
92,9113,01/09/2020,Waltersland,Kennethhaven,Hatchback,Avis,3,441,Prepaid,Cancelled,3915
92,9115,01/23/2020,Richmondstad,Port Karenberg,Hatchback,Sixt,5,358,Full-to-Full,Pending,3330
93,9139,02/06/2020,Port Bethany,North Jimmyview,SUV,Hertz,2,91,Full-to-Full,Cancelled,1685
93,9193,02/18/2021,Brittanyfurt,Lake Carlyport,Sedan,Hertz,5,276,Full-to-Full,Cancelled,3422
93,9198,03/25/2021,Coxhaven,North Jasonside,Luxury,Budget,1,112,Prepaid,Confirmed,3208
93,9201,04/15/2021,Port Amandabury,Henryfort,Sedan,Budget,2,343,Prepaid,Confirmed,3915
93,9244,02/10/2022,West Tony,Port Katie,Sedan,Hertz,1,373,Full-to-Full,Cancelled,4135
94,9363,12/03/2020,Mcdonaldview,Kaneville,Luxury,Avis,3,84,Full-to-Full,Cancelled,2954
94,9456,09/15/2022,Weeksland,North Aaronfurt,Hatchback,Enterprise,4,207,Partial,Pending,2086
95,9550,10/15/2020,Normanbury,West Carolmouth,SUV,Hertz,4,360,Partial,Cancelled,5106
95,9608,11/25/2021,New Donaldland,Port James,Luxury,Sixt,3,121,Prepaid,Cancelled,3694
96,9724,11/18/2021,Hodgeport,East Jessica,Hatchback,Avis,3,184,Full-to-Full,Cancelled,1832
96,9731,01/06/2022,Lake Mark,West Anthonyshire,Hatchback,Sixt,1,409,Full-to-Full,Pending,3540
97,9820,05/27/2021,Nathanborough,Lisaview,Luxury,Avis,2,332,Prepaid,Pending,7773
99,9886,03/26/2020,North Kari,West Keith,Luxury,Hertz,4,242,Prepaid,Cancelled,6288
100,9896,11/28/2019,South Patriciashire,Davisbury,Sedan,Hertz,5,285,Partial,Pending,3526
100,9971,05/06/2021,New Frederickfurt,South Kimberly,SUV,Sixt,4,293,Prepaid,Pending,4297
101,10073,07/23/2020,Port Josephhaven,North Juliefort,Hatchback,Enterprise,3,107,Prepaid,Pending,1240
101,10079,09/03/2020,Parkerside,Lake Melissa,Sedan,Sixt,2,189,Partial,Cancelled,2371
103,10163,10/01/2020,West Misty,West Lindsaybury,Luxury,Enterprise,3,269,Full-to-Full,Pending,6653
104,10266,05/13/2021,Escobarbury,Hensonhaven,Luxury,Sixt,4,422,Prepaid,Cancelled,9886
104,10275,07/15/2021,North Craig,West Adamland,SUV,Enterprise,2,84,Partial,Cancelled,1618
104,10278,08/05/2021,Nathanview,Kimton,SUV,Budget,1,241,Full-to-Full,Pending,3407
105,10348,03/26/2020,Jaymouth,Gracestad,SUV,Avis,3,147,Partial,Pending,2452
105,10392,01/28/2021,Johnville,Port Savannahchester,Hatchback,Budget,5,185,Partial,Cancelled,1941
105,10413,06/24/2021,New Matthew,West Lindsayport,Sedan,Avis,4,101,Partial,Pending,1609
105,10429,10/14/2021,Ayersborough,New Sarah,SUV,Budget,5,467,Full-to-Full,Cancelled,6468
106,10510,10/31/2019,Natashaville,North Patrick,Hatchback,Sixt,1,425,Prepaid,Confirmed,3679
106,10533,04/09/2020,East Michellestad,Lake Zacharyville,Sedan,Hertz,5,191,Prepaid,Cancelled,2590
106,10560,10/15/2020,South Brentside,Lovetown,Luxury,Hertz,5,337,Full-to-Full,Confirmed,8314
106,10572,01/07/2021,South Barbara,Sextonchester,Hatchback,Budget,5,111,Partial,Confirmed,1382
106,10616,11/11/2021,South Susanfurt,North Christinaburgh,Luxury,Avis,5,78,Partial,Cancelled,3159
106,10639,04/21/2022,New Courtneymouth,Kathrynport,Sedan,Budget,5,95,Partial,Cancelled,1630
106,10655,08/11/2022,Westview,Lopezbury,Hatchback,Hertz,3,216,Full-to-Full,Confirmed,2093
107,10671,01/02/2020,Lake Kayleetown,South Stephanie,Luxury,Enterprise,2,275,Prepaid,Confirmed,6650
107,10738,04/15/2021,New Jennifer,Lake Mackenzie,SUV,Hertz,5,206,Full-to-Full,Cancelled,3344
107,10755,08/12/2021,East Laurenshire,Lake Aaron,Sedan,Avis,4,311,Full-to-Full,Confirmed,3728
108,10822,02/13/2020,West Jasonville,Vickieberg,Hatchback,Avis,2,252,Partial,Pending,2331
108,10842,07/02/2020,Lake Rebeccamouth,Andersontown,Hatchback,Sixt,3,226,Prepaid,Confirmed,2174
109,10879,05/14/2020,Kellymouth,Joneston,Hatchback,Budget,4,432,Partial,Pending,3866
109,10884,06/18/2020,North Richard,Lake Brittanyview,SUV,Enterprise,4,195,Partial,Cancelled,3144
109,10898,09/24/2020,West Amy,East Steveberg,Sedan,Avis,5,313,Prepaid,Confirmed,3806
109,10920,02/25/2021,Lake Mark,Lake Katie,Hatchback,Enterprise,5,144,Partial,Confirmed,1643
109,10923,03/18/2021,New Carlos,Robinsonside,SUV,Hertz,4,438,Prepaid,Confirmed,6045
109,10931,05/13/2021,Port Jonathan,Jefferystad,Sedan,Enterprise,4,193,Prepaid,Confirmed,2530
109,10946,08/26/2021,Madelinemouth,Weaverhaven,Hatchback,Hertz,3,347,Partial,Cancelled,3172
109,10983,05/12/2022,West Karenhaven,Port Richard,Hatchback,Hertz,1,284,Partial,Pending,2541
110,10995,10/03/2019,South Benjaminport,Kimberlyview,SUV,Avis,3,443,Full-to-Full,Pending,5998
110,11025,04/30/2020,North Judithview,Stephenburgh,Luxury,Budget,1,322,Full-to-Full,Cancelled,7436
110,11085,06/24/2021,Sheilatown,Padillaside,Sedan,Budget,3,404,Partial,Cancelled,4591
110,11089,07/22/2021,New Anthony,Marshallside,Luxury,Sixt,4,98,Prepaid,Pending,3404
111,11254,09/30/2021,Yangstad,Sellersport,Hatchback,Hertz,4,486,Full-to-Full,Pending,4334
111,11261,11/18/2021,Annehaven,Lewismouth,SUV,Hertz,4,399,Partial,Cancelled,5586
111,11284,04/28/2022,East Angelashire,Lake Melissa,Hatchback,Avis,4,121,Prepaid,Confirmed,1410
111,11334,04/13/2023,Williamston,Laurenland,SUV,Enterprise,1,103,Prepaid,Confirmed,1759
112,11388,09/17/2020,Wattsberg,Davidside,Hatchback,Budget,3,373,Full-to-Full,Confirmed,3355
112,11392,10/15/2020,East Erica,Port Shawn,Hatchback,Sixt,2,175,Full-to-Full,Confirmed,1743
112,11415,03/25/2021,Megantown,Rebeccaburgh,Luxury,Avis,5,247,Partial,Confirmed,6516
112,11472,04/28/2022,South Jillian,Emmaberg,Luxury,Sixt,5,149,Full-to-Full,Confirmed,4553
113,11537,11/07/2019,East Jason,New Diane,Sedan,Avis,1,485,Full-to-Full,Cancelled,5232
113,11541,12/05/2019,South Olivialand,Andersonstad,SUV,Budget,3,422,Prepaid,Cancelled,5761
113,11567,06/04/2020,New Darryl,West Maurice,Sedan,Budget,3,52,Partial,Confirmed,1040
113,11572,07/09/2020,New Danielle,New Stephen,Luxury,Enterprise,4,354,Full-to-Full,Confirmed,8495
113,11602,02/04/2021,Waynestad,East Debra,Luxury,Budget,5,320,Full-to-Full,Cancelled,7965
114,11649,10/03/2019,Raymouth,Port Rachelfurt,Sedan,Avis,4,212,Partial,Cancelled,2729
115,11713,06/25/2020,West Bryan,Wattstown,Hatchback,Enterprise,5,88,Prepaid,Pending,1191
115,11714,07/02/2020,Anitafort,Port Laurashire,Hatchback,Hertz,2,423,Partial,Cancelled,3703
115,11754,04/08/2021,North Pamelatown,North Charlesmouth,Hatchback,Enterprise,4,405,Partial,Pending,3675
115,11830,09/22/2022,Port Ruthhaven,Garnertown,Luxury,Budget,1,160,Partial,Cancelled,4190
115,11842,12/15/2022,Kellyfort,Port Russell,SUV,Sixt,4,260,Prepaid,Cancelled,3907
115,11850,02/09/2023,East Katherine,Blakeville,Sedan,Hertz,2,101,Prepaid,Confirmed,1477
116,11880,04/16/2020,Grosston,South Thomas,SUV,Sixt,1,304,Partial,Cancelled,4164
116,11898,08/20/2020,Mendezton,South Kiara,Hatchback,Sixt,5,72,Partial,Confirmed,1046
116,11932,04/15/2021,Andrewberg,West Christopher,SUV,Budget,4,85,Full-to-Full,Cancelled,1825
116,11948,08/05/2021,Jaredview,Smithville,Luxury,Budget,3,401,Full-to-Full,Pending,9304
117,11967,01/30/2020,Andrefurt,Kevinchester,Hatchback,Budget,5,239,Full-to-Full,Cancelled,2393
117,12016,01/07/2021,New Ashleyshire,Chadfurt,Hatchback,Enterprise,3,231,Partial,Confirmed,2235
117,12018,01/21/2021,Watsonland,East Johnberg,Hatchback,Hertz,5,218,Full-to-Full,Pending,2229
118,12069,10/31/2019,Davidland,Mooreshire,SUV,Avis,1,224,Prepaid,Confirmed,3209
118,12148,05/06/2021,Deannastad,North Garyshire,Luxury,Enterprise,3,174,Prepaid,Confirmed,4750
119,12183,01/30/2020,Mendozaborough,Jonathanborough,SUV,Budget,4,243,Full-to-Full,Pending,3700
119,12298,04/14/2022,Roberthaven,Liburgh,Sedan,Hertz,1,457,Prepaid,Pending,4964
119,12308,06/23/2022,New Keith,Lake Rachel,Luxury,Budget,4,431,Prepaid,Confirmed,10050
120,12446,07/29/2021,Lake John,Harrisonborough,Sedan,Enterprise,4,334,Full-to-Full,Cancelled,3967
120,12456,10/07/2021,Ortizburgh,South David,SUV,Sixt,1,219,Prepaid,Cancelled,3163
120,12458,10/21/2021,Port Tonya,South Donald,Sedan,Avis,2,259,Prepaid,Pending,3046
120,12475,02/17/2022,Port Wendyborough,West Seanstad,Sedan,Hertz,1,435,Partial,Pending,4755
120,12488,05/19/2022,North Kathleen,West Beckyhaven,Sedan,Budget,1,61,Prepaid,Confirmed,1014
120,12501,08/18/2022,Hendersonhaven,Port Darrellchester,SUV,Budget,2,200,Prepaid,Cancelled,3001
123,12631,10/24/2019,Frazierton,Kimberlyborough,Sedan,Avis,1,58,Full-to-Full,Pending,992
125,12756,02/13/2020,Greentown,Saunderstown,Luxury,Enterprise,3,334,Partial,Confirmed,7949
126,12810,03/19/2020,South Melissa,Smithview,SUV,Enterprise,2,441,Prepaid,Pending,5884
126,12884,08/19/2021,Port Jennifer,Port Tracy,SUV,Sixt,4,493,Full-to-Full,Pending,6725
126,12928,06/23/2022,West Carly,North Janetborough,Hatchback,Avis,3,250,Full-to-Full,Confirmed,2382
126,12951,12/01/2022,Matthewton,South Abigail,Luxury,Sixt,1,191,Partial,Pending,4791
127,12989,03/05/2020,Danielhaven,Brownshire,SUV,Hertz,2,327,Prepaid,Cancelled,4518
127,13026,11/19/2020,Lake Andrew,East Stephen,Hatchback,Avis,2,128,Full-to-Full,Pending,1370
127,13056,06/17/2021,Lake Richardville,Lopezville,Luxury,Enterprise,1,109,Full-to-Full,Cancelled,3152
127,13057,06/24/2021,Kimberlychester,Jessicahaven,Hatchback,Hertz,4,404,Partial,Pending,3675
129,13096,11/21/2019,Lake Patricia,Larsonfort,Luxury,Enterprise,5,256,Prepaid,Confirmed,6701
129,13122,05/21/2020,Monroeton,Taylorside,Hatchback,Avis,5,470,Partial,Pending,4220
129,13159,02/04/2021,South Marco,Annstad,Hatchback,Avis,3,377,Partial,Cancelled,3403
129,13222,04/21/2022,Port Lisa,Scottville,Luxury,Hertz,1,175,Partial,Confirmed,4476
129,13256,12/15/2022,Charlesbury,Lindaborough,Hatchback,Budget,1,311,Prepaid,Confirmed,2748
131,13286,11/28/2019,Port Ashley,Cisnerosstad,SUV,Budget,2,205,Partial,Pending,3063
131,13304,04/02/2020,Brownberg,East Gregory,Luxury,Avis,5,482,Prepaid,Confirmed,11227
131,13341,12/17/2020,Tylerville,West Michael,Hatchback,Sixt,5,168,Full-to-Full,Confirmed,1825
131,13359,04/22/2021,East Katherinetown,East Dawn,Sedan,Enterprise,5,249,Full-to-Full,Confirmed,3171
132,13383,10/24/2019,Markberg,New Danny,Luxury,Budget,1,146,Prepaid,Cancelled,3899
132,13435,10/22/2020,Justinshire,Saraland,Sedan,Budget,4,146,Partial,Pending,2057
133,13463,01/16/2020,Simsborough,Phillipsbury,SUV,Sixt,2,348,Partial,Pending,4770
133,13490,07/23/2020,North Brett,Katherinefurt,SUV,Sixt,2,61,Partial,Cancelled,1334
133,13522,03/04/2021,Tuckerton,Lake Kristytown,Luxury,Avis,1,349,Full-to-Full,Cancelled,7966
133,13524,03/18/2021,Carlport,Allenport,Sedan,Sixt,5,55,Partial,Confirmed,1213
133,13544,08/05/2021,Ramirezville,Tammychester,Hatchback,Enterprise,1,111,Partial,Cancelled,1162
133,13545,08/12/2021,East Kendrastad,Theodoretown,Luxury,Enterprise,5,238,Partial,Cancelled,6322
134,13577,02/06/2020,Josebury,New Robert,SUV,Sixt,2,401,Prepaid,Confirmed,5408
134,13599,07/09/2020,Deannaland,South Richard,Luxury,Budget,4,120,Partial,Pending,3822
134,13659,09/02/2021,Youngland,Cindymouth,SUV,Hertz,1,289,Partial,Pending,3974
135,13693,10/17/2019,Latashafurt,Port Edwardburgh,Sedan,Avis,2,114,Prepaid,Pending,1605
135,13694,10/24/2019,Port Michael,Deanland,Sedan,Avis,4,328,Prepaid,Cancelled,3888
135,13736,08/13/2020,East David,Colemanmouth,SUV,Budget,3,338,Prepaid,Pending,4766
135,13746,10/22/2020,Lake Toni,Marystad,Luxury,Hertz,4,354,Full-to-Full,Confirmed,8503
136,13792,01/23/2020,New Kurt,Brianchester,SUV,Avis,5,190,Full-to-Full,Pending,3164
137,13801,11/21/2019,Port Sharon,Serranoton,Sedan,Sixt,5,173,Partial,Cancelled,2395
137,13828,05/28/2020,Shannonside,Arielburgh,SUV,Sixt,2,131,Full-to-Full,Pending,2191
137,13833,07/02/2020,Mitchellborough,Lauriefurt,Sedan,Budget,4,363,Prepaid,Cancelled,4255
137,13860,01/07/2021,East Cassandra,South Christopher,Sedan,Avis,5,383,Prepaid,Pending,4514
137,13887,07/15/2021,Lewisville,Tracyton,Sedan,Enterprise,4,401,Prepaid,Confirmed,4635
137,13894,09/02/2021,East Davidshire,Santosshire,Luxury,Hertz,5,249,Prepaid,Cancelled,6560
140,14147,10/07/2021,North Anthonyside,Lake Jeffrey,SUV,Budget,2,60,Prepaid,Cancelled,1311
141,14188,12/19/2019,South Amyport,Port Eduardoberg,Sedan,Hertz,1,181,Full-to-Full,Cancelled,2225
141,14197,02/20/2020,Port Erinmouth,Hunterchester,Luxury,Avis,2,299,Partial,Cancelled,7128
141,14203,04/02/2020,South Lorichester,Emilybury,Hatchback,Enterprise,5,208,Prepaid,Confirmed,2128
142,14207,10/03/2019,South Georgehaven,Heidiville,Sedan,Avis,5,214,Partial,Pending,2834
142,14220,01/02/2020,Stephenfurt,North Dianefort,SUV,Avis,5,268,Prepaid,Pending,4103
142,14234,04/09/2020,Crystalmouth,Dunlapfort,Sedan,Avis,4,418,Partial,Cancelled,4787
143,14264,12/12/2019,North Sarahton,New Erin,Luxury,Budget,1,190,Prepaid,Cancelled,4789
145,14353,12/19/2019,Jacksonfort,West Rachaelview,Luxury,Budget,4,326,Full-to-Full,Pending,7941
145,14418,03/18/2021,South Markbury,Ramirezborough,SUV,Enterprise,2,345,Partial,Confirmed,4745
145,14424,04/29/2021,East Mollyview,Oneilltown,SUV,Sixt,2,164,Partial,Cancelled,2574
145,14494,09/01/2022,West Michaelchester,Johnsonview,Sedan,Hertz,4,122,Prepaid,Confirmed,1836
146,14556,03/05/2020,Nicholsonland,New Alexanderhaven,Luxury,Sixt,2,206,Partial,Confirmed,5265
146,14567,05/21/2020,Kyleside,Martinburgh,Sedan,Sixt,1,227,Full-to-Full,Cancelled,2652
146,14585,09/24/2020,Danielview,Jeremyshire,SUV,Hertz,2,448,Partial,Pending,5979
146,14694,10/27/2022,North Susan,Austinmouth,Sedan,Hertz,1,287,Prepaid,Cancelled,3269
146,14722,05/11/2023,West Sandra,Port Amberstad,Hatchback,Sixt,5,499,Prepaid,Cancelled,4481
148,14767,01/30/2020,East Richard,Davidborough,SUV,Avis,2,263,Prepaid,Pending,3769
148,14769,02/13/2020,Angelview,Lake Stephenton,Hatchback,Budget,2,232,Full-to-Full,Pending,2185
148,14780,04/30/2020,West Jeffreymouth,Kaiserview,SUV,Enterprise,5,164,Full-to-Full,Cancelled,2829
148,14863,12/02/2021,Lake Andreville,Brightberg,Luxury,Avis,5,124,Full-to-Full,Confirmed,4068
148,14876,03/03/2022,Greenville,Jamesmouth,Hatchback,Sixt,4,97,Prepaid,Cancelled,1198
149,14959,05/14/2020,West Geraldborough,Castroside,SUV,Sixt,1,469,Full-to-Full,Cancelled,6148
149,14974,08/27/2020,Geraldport,Heidihaven,Sedan,Hertz,5,418,Full-to-Full,Confirmed,4868
149,15016,06/17/2021,Melissaview,Lake Lisa,Luxury,Enterprise,5,52,Full-to-Full,Pending,2638
149,15028,09/09/2021,West Mistyville,Lake Sara,Luxury,Sixt,2,236,Prepaid,Pending,5850
149,15083,09/29/2022,Wongborough,West Karenberg,Luxury,Enterprise,4,459,Full-to-Full,Pending,10601
149,15085,10/13/2022,West Jason,New Melissa,Luxury,Sixt,3,464,Prepaid,Pending,10558
150,15094,11/14/2019,Swansonton,Scottfort,Luxury,Avis,2,147,Prepaid,Pending,4061
150,15101,01/02/2020,Hensonberg,Lake Michael,SUV,Hertz,3,417,Partial,Confirmed,5693
151,15155,09/17/2020,Lewisfurt,South Brandon,Luxury,Enterprise,1,186,Partial,Cancelled,4714
152,15226,03/26/2020,Port Holly,Hallberg,SUV,Enterprise,5,301,Partial,Pending,4498
152,15291,06/24/2021,East Reneeton,Kimberlystad,SUV,Sixt,2,189,Prepaid,Cancelled,2871
152,15336,05/05/2022,Mariastad,Lake Brianland,Sedan,Avis,1,319,Partial,Cancelled,3583
152,15346,07/14/2022,West John,Timothyton,SUV,Enterprise,2,272,Full-to-Full,Confirmed,3873
153,15374,01/30/2020,West John,Rachelchester,Sedan,Hertz,1,173,Prepaid,Confirmed,2119
153,15409,10/01/2020,Joanton,West Benjaminview,Luxury,Avis,1,110,Partial,Pending,3186
153,15414,11/05/2020,Kathymouth,Spearsport,Sedan,Enterprise,3,272,Partial,Pending,3258
154,15465,11/21/2019,West Jamesstad,Lorifort,SUV,Hertz,3,230,Prepaid,Pending,3466
154,15473,01/16/2020,Diazland,Brownfurt,Hatchback,Hertz,5,219,Partial,Cancelled,2238
155,15511,04/02/2020,East Rebecca,East Dianeland,Hatchback,Sixt,3,161,Partial,Cancelled,1679
155,15549,12/24/2020,Lake Darrellmouth,New Meganville,SUV,Budget,1,65,Prepaid,Pending,1298
155,15556,02/11/2021,Brooksborough,New Stephenside,Hatchback,Avis,2,438,Prepaid,Confirmed,3817
155,15581,08/05/2021,East Edwardville,Davistown,Luxury,Sixt,3,277,Prepaid,Cancelled,6833
155,15593,10/28/2021,North Jamesfort,Jennifershire,Sedan,Hertz,3,57,Prepaid,Pending,1126
155,15598,12/02/2021,Lanceshire,South William,Sedan,Enterprise,2,138,Prepaid,Confirmed,1842
155,15640,09/22/2022,Mcfarlandstad,Markshire,Hatchback,Enterprise,1,422,Full-to-Full,Pending,3674
156,15768,10/07/2021,Port David,Dawsonland,SUV,Enterprise,5,279,Prepaid,Cancelled,4234
157,15806,01/02/2020,Lake Autumn,West Justinfort,Luxury,Enterprise,1,357,Partial,Cancelled,8132
157,15884,07/01/2021,West Jenniferbury,Lake Stephanie,SUV,Enterprise,1,340,Partial,Pending,4586
157,15891,08/19/2021,Shaneville,Sherryview,Luxury,Hertz,4,430,Partial,Cancelled,10032
158,15939,10/24/2019,Bowenfort,North Meganview,Sedan,Budget,5,348,Partial,Pending,4154
158,15941,11/07/2019,North Shawn,Lake Olivia,Hatchback,Hertz,5,425,Partial,Pending,3879
158,15952,01/23/2020,Marcusfurt,South Wayne,SUV,Avis,1,353,Prepaid,Pending,4758
158,15977,07/16/2020,Christinatown,East Melissa,Luxury,Budget,4,259,Prepaid,Pending,6618
158,15999,12/17/2020,South Dalton,East Mariatown,Luxury,Hertz,2,433,Full-to-Full,Confirmed,9772
158,16006,02/04/2021,North Jeffreybury,Rogerfurt,SUV,Budget,5,405,Full-to-Full,Pending,5744
158,16026,06/24/2021,West Victoria,Port Courtney,Luxury,Budget,2,177,Partial,Confirmed,4679
158,16046,11/11/2021,Jordanberg,Patelland,Luxury,Hertz,5,162,Prepaid,Pending,4804
158,16098,11/10/2022,North Amber,Lake Matthew,Luxury,Budget,3,266,Partial,Cancelled,6617
160,16179,01/23/2020,Millerton,West Lauraborough,Sedan,Avis,3,147,Full-to-Full,Pending,2017
160,16183,02/20/2020,Gibbsfurt,New Catherine,Luxury,Avis,3,326,Full-to-Full,Confirmed,7783
160,16191,04/16/2020,Port Tinaland,East Matthew,Luxury,Sixt,1,277,Full-to-Full,Confirmed,6513
160,16197,05/28/2020,Jerryville,Bensonstad,Sedan,Sixt,5,378,Prepaid,Confirmed,4454
160,16211,09/03/2020,Josephborough,Flynnfurt,Sedan,Hertz,2,77,Prepaid,Cancelled,1248
161,16234,01/23/2020,North James,Scotttown,Luxury,Avis,3,172,Prepaid,Confirmed,4701
161,16266,09/03/2020,Johnsonberg,Dianashire,SUV,Avis,1,345,Prepaid,Pending,4657
161,16304,05/27/2021,Morganside,Lake Kimtown,Sedan,Enterprise,1,356,Full-to-Full,Cancelled,3950
161,16343,02/24/2022,West Alexiston,West Wanda,Hatchback,Hertz,4,100,Partial,Confirmed,1214
162,16351,11/07/2019,Josephport,Rangelview,Sedan,Sixt,4,386,Partial,Confirmed,4474
162,16368,03/05/2020,Weaverbury,Davisbury,Luxury,Avis,2,397,Prepaid,Cancelled,9075
162,16369,03/12/2020,Cooperborough,Julieshire,Sedan,Enterprise,1,191,Partial,Cancelled,2295
162,16374,04/16/2020,Tonyberg,Melaniemouth,SUV,Hertz,3,454,Prepaid,Confirmed,6159
163,16458,10/10/2019,Timothymouth,New Kevintown,Hatchback,Hertz,3,188,Partial,Pending,1878
163,16471,01/09/2020,Crawfordmouth,West Lisa,Luxury,Hertz,2,307,Partial,Cancelled,7256
163,16475,02/06/2020,Kellyfurt,Henryland,Sedan,Budget,2,120,Prepaid,Cancelled,1683
163,16494,06/18/2020,West Joeltown,Jimchester,Luxury,Hertz,2,330,Full-to-Full,Cancelled,7733
165,16562,10/24/2019,Mooreberg,Port Keithstad,Sedan,Budget,2,241,Partial,Confirmed,2878
165,16564,11/07/2019,West Stacey,Damonstad,Luxury,Avis,1,225,Partial,Pending,5462
165,16578,02/13/2020,Woodsfurt,Gomeztown,SUV,Sixt,5,200,Full-to-Full,Pending,3267
166,16601,01/23/2020,East Angela,North Jamesside,Luxury,Budget,3,428,Partial,Cancelled,9832
166,16647,12/10/2020,East Michelefort,West Randy,Luxury,Avis,4,253,Prepaid,Pending,6506
166,16673,06/10/2021,South William,Christinaside,Sedan,Budget,1,110,Full-to-Full,Confirmed,1501
166,16686,09/09/2021,East Matthew,Jacksonview,Sedan,Enterprise,1,372,Full-to-Full,Cancelled,4133
166,16714,03/24/2022,Stephanieview,Hernandezhaven,Sedan,Budget,5,229,Full-to-Full,Cancelled,2964
168,16746,12/12/2019,South Alejandroport,Lake Alexander,Luxury,Hertz,3,273,Prepaid,Confirmed,6734
168,16756,02/20/2020,North Patrick,Lake Desiree,Hatchback,Sixt,1,265,Full-to-Full,Confirmed,2408
168,16765,04/23/2020,South Cheryl,Alicestad,Hatchback,Sixt,2,145,Partial,Cancelled,1483
168,16789,10/08/2020,West Christopher,South Kevin,Luxury,Sixt,2,183,Full-to-Full,Confirmed,4808
168,16831,07/29/2021,Xavierland,Johnsport,Luxury,Hertz,2,212,Partial,Cancelled,5383
168,16889,09/08/2022,West Katherine,Torresport,Sedan,Hertz,2,116,Full-to-Full,Pending,1644
168,16907,01/12/2023,Lisaton,Brettshire,SUV,Avis,5,196,Prepaid,Pending,3228
169,16937,04/16/2020,West Roberthaven,South Jonathonland,Luxury,Sixt,3,92,Partial,Confirmed,3140
169,16970,12/03/2020,New Lawrencemouth,Josephview,Hatchback,Hertz,2,379,Full-to-Full,Confirmed,3369
170,17053,03/12/2020,Lake Garyshire,New Heatherbury,Hatchback,Sixt,1,212,Full-to-Full,Pending,1970
170,17072,07/23/2020,Juanton,North Melissatown,Sedan,Hertz,3,313,Full-to-Full,Cancelled,3683
170,17081,09/24/2020,New Sheilaville,Terryburgh,Hatchback,Sixt,1,346,Partial,Cancelled,3051
171,17150,12/12/2019,West Gabrielleborough,Katherinehaven,SUV,Budget,5,104,Prepaid,Cancelled,2125
173,17251,01/02/2020,Gutierrezhaven,Richmouth,SUV,Avis,2,418,Prepaid,Pending,5623
173,17258,02/20/2020,Beverlyville,Robertsonside,Hatchback,Budget,3,280,Full-to-Full,Cancelled,2606
174,17333,02/27/2020,Sanderstown,Williamsview,Hatchback,Budget,4,326,Prepaid,Cancelled,3048
174,17338,04/02/2020,Johnsonchester,Lake Jenniferbury,Sedan,Hertz,3,158,Prepaid,Pending,2134
174,17354,07/23/2020,North Miguel,Randyburgh,Sedan,Enterprise,1,447,Full-to-Full,Cancelled,4890
174,17355,07/30/2020,West Nathanfurt,Port Jeffreyport,SUV,Avis,2,464,Partial,Confirmed,6178
174,17367,10/22/2020,Sylviaside,Jamieton,Luxury,Sixt,5,497,Partial,Pending,11527
174,17472,10/27/2022,Wellsshire,South Timothyberg,Luxury,Budget,4,82,Partial,Cancelled,3081
174,17477,12/01/2022,Richardville,Garzabury,SUV,Enterprise,4,54,Prepaid,Confirmed,1456
174,17480,12/22/2022,South Jonathanview,Allisonmouth,Hatchback,Hertz,1,362,Partial,Pending,3185
175,17524,01/09/2020,Lake Staceyhaven,New Henry,Sedan,Sixt,3,432,Full-to-Full,Confirmed,4857
175,17542,05/14/2020,North Daveton,Knoxchester,Sedan,Budget,1,390,Prepaid,Pending,4304
175,17568,11/12/2020,New Anthony,East Adamburgh,SUV,Budget,2,88,Prepaid,Confirmed,1675
175,17581,02/11/2021,East Michael,Lake Chad,Luxury,Enterprise,3,239,Full-to-Full,Pending,6068
175,17603,07/15/2021,Moralesborough,Karlaview,Sedan,Hertz,5,278,Partial,Pending,3475
175,17618,10/28/2021,Port Rebecca,Romantown,Sedan,Avis,2,232,Prepaid,Pending,2772
